Developer,Units Available,Price,Maintenance Charges,Project Name,Carpet Area,Parking,City,Property,BHK,Price per Sqft
Stans Buildtech Group,43.0,8500000.0,7.0,Sky Annex,400.0,Yes,Mumbai,1 BHK,1,21250.0
Stans Buildtech Group,,7800000.0,,Sky Annex,400.0,No,Mumbai,1 BHK,1,19500.0
Sanghvi S3 Group,,14800000.0,,S3 Proxima,664.0,No,Mumbai,2 BHK,2,22289.156626506025
Stans Buildtech Group,,8000000.0,,Sky Annex,400.0,No,Mumbai,1 BHK,1,20000.0
,5.0,5600000.0,2000.0,,309.0,No,Mumbai,1 BHK,1,18122.977346278316
,0.0,10500000.0,,,465.0,No,Mumbai,1 BHK,1,22580.645161290322
,1.0,10800000.0,1500.0,,450.0,Yes,Mumbai,1 BHK,1,24000.0
,4.0,7000000.0,1.0,,344.0,No,Mumbai,1 BHK,1,20348.837209302324
Sanghvi S3 Group,0.0,15200000.0,1.0,S3 Proxima,664.0,Yes,Mumbai,2 BHK,2,22891.566265060243
Stans Buildtech Group,60.0,7000000.0,0.0,Sky Annex,400.0,Yes,Mumbai,1 BHK,1,17500.0
Stans Buildtech Group,,15200000.0,2000.0,Sky Annex,720.0,Yes,Mumbai,3 BHK,3,21111.11111111111
,,17820000.0,3000.0,,690.0,No,Mumbai,2 BHK,2,25826.08695652174
Stans Buildtech Group,15.0,13000000.0,9225.0,Sky Annex,615.0,No,Mumbai,2 BHK,2,21138.211382113823
,7.0,14900000.0,6000.0,,707.0,No,Mumbai,2 BHK,2,21074.964639321075
,12.0,9900000.0,4000.0,,475.0,Yes,Mumbai,1 BHK,1,20842.105263157893
Stans Buildtech Group,,7200000.0,,Sky Annex,400.0,No,Mumbai,1 BHK,1,18000.0
Stans Buildtech Group,80.0,6800000.0,5.0,Sky Annex,400.0,Yes,Mumbai,1 BHK,1,17000.0
M J Shah Group,14.0,18000000.0,10.0,MJ Shah Centrio,925.0,Yes,Mumbai,2 BHK,2,19459.45945945946
Vardhan Group,13.0,6500000.0,7.0,Vardhan Heights,320.0,Yes,Mumbai,1 BHK,1,20312.5
,,7600000.0,,,300.0,No,Mumbai,1 BHK,1,25333.333333333332
Soundlines Realty Pvt. Ltd.,0.0,17500000.0,,Florence,450.0,No,Mumbai,1 BHK,1,38888.88888888889
,0.0,14000000.0,4500.0,,390.0,Yes,Mumbai,1 BHK,1,35897.4358974359
,0.0,27000000.0,9500.0,,795.0,Yes,Mumbai,2 BHK,2,33962.264150943396
,,7600000.0,,,300.0,No,Mumbai,1 BHK,1,25333.333333333332
Soundlines Realty Pvt. Ltd.,0.0,17500000.0,,Florence,450.0,No,Mumbai,1 BHK,1,38888.88888888889
,0.0,14000000.0,4500.0,,390.0,Yes,Mumbai,1 BHK,1,35897.4358974359
,0.0,27000000.0,9500.0,,795.0,Yes,Mumbai,2 BHK,2,33962.264150943396
Indiabulls Real Estate Ltd.,4.0,250000000.0,0.0,Indiabulls Sky,4200.0,Yes,Mumbai,5 BHK,5,59523.80952380953
,0.0,10000000.0,2500.0,,340.0,Yes,Mumbai,1 BHK,1,29411.764705882353
M J Shah Group,10.0,35000000.0,,Arihant Towers,823.0,Yes,Mumbai,2 BHK,2,42527.339003645204
Lodha,,32000000.0,11000.0,Lodha Vista,680.0,Yes,Mumbai,2 BHK,2,47058.82352941176
,,19000000.0,,,450.0,No,Mumbai,1 BHK,1,42222.22222222222
Marathon Realty Pvt. Ltd.,0.0,60000000.0,22.0,Marathon Next Gen Era,1200.0,Yes,Mumbai,3 BHK,3,50000.0
Avigna Properties Private Limited,0.0,350000000.0,25.0,One Avighna Park,4600.0,Yes,Mumbai,5 BHK,5,76086.95652173914
India Bulls Real Estate Ltd..,2.0,67500000.0,70000.0,India Bulls Sky Forest,2200.0,Yes,Mumbai,3 BHK,3,30681.81818181818
Nish Developer,0.0,51000000.0,,Avighna 9,863.0,Yes,Mumbai,2 BHK,2,59096.17612977984
,2.0,56000000.0,15.0,,1365.0,Yes,Mumbai,3 BHK,3,41025.64102564102
,0.0,20000000.0,6000.0,,460.0,Yes,Mumbai,1 BHK,1,43478.260869565216
,,32000000.0,,,675.0,No,Mumbai,2 BHK,2,47407.40740740741
,0.0,45000000.0,1000.0,,870.0,Yes,Mumbai,2 BHK,2,51724.137931034486
,2.0,85000000.0,,,1500.0,Yes,Mumbai,4 BHK,4,56666.666666666664
,1.0,49500000.0,,,995.0,Yes,Mumbai,2 BHK,2,49748.74371859297
,,35000000.0,,Krishnaj Gift,750.0,No,Mumbai,2 BHK,2,46666.666666666664
Samyakth,,49500000.0,,Samyakth Bliss,923.0,No,Mumbai,3 BHK,3,53629.46912242687
,0.0,70000000.0,0.0,,1300.0,Yes,Mumbai,3 BHK,3,53846.153846153844
Kolte Patil Developers Ltd.,21.0,55900000.0,11000.0,Kolte Patil K52,844.0,Yes,Mumbai,2 BHK,2,66232.22748815166
,2.0,140000000.0,,,2650.0,Yes,Mumbai,4 BHK,4,52830.188679245286
,0.0,125000000.0,,Ekta Eminente I,1750.0,Yes,Mumbai,4 BHK,4,71428.57142857143
,0.0,101700000.0,15000.0,,1250.0,Yes,Mumbai,3 BHK,3,81360.0
,0.0,140100000.0,0.0,,2800.0,Yes,Mumbai,4 BHK,4,50035.71428571428
,,55000000.0,15.0,,1000.0,Yes,Mumbai,3 BHK,3,55000.0
,0.0,67500000.0,7600.0,,1260.0,Yes,Mumbai,3 BHK,3,53571.42857142857
,0.0,42500000.0,8000.0,Ira Chhaya ,730.0,Yes,Mumbai,2 BHK,2,58219.17808219178
Mayfair Housing,,50000000.0,,Mayfair Bliss,1120.0,No,Mumbai,3 BHK,3,44642.857142857145
Ekta World,0.0,72500000.0,,Ekta Iris,1075.0,Yes,Mumbai,3 BHK,3,67441.86046511628
,0.0,52000000.0,8000.0,Kamala Nutan Yojana,850.0,No,Mumbai,2 BHK,2,61176.470588235294
Rustomjee,,65000000.0,15000.0,Rustomjee Paramount,900.0,Yes,Mumbai,2 BHK,2,72222.22222222222
,0.0,67500000.0,12000.0,,1133.0,No,Mumbai,3 BHK,3,59576.34598411297
,0.0,72500000.0,15000.0,,1300.0,Yes,Mumbai,3 BHK,3,55769.230769230766
Evershine Builders,0.0,125000000.0,50000.0,Evershine Jewel,1970.0,Yes,Mumbai,4 BHK,4,63451.77664974619
,,67500000.0,8.0,,1230.0,Yes,Mumbai,3 BHK,3,54878.04878048781
Joy Builders and Developers,2.0,100000000.0,50000.0,Joy Legend,1540.0,Yes,Mumbai,4 BHK,4,64935.06493506493
,2.0,100000000.0,22000.0,,1800.0,Yes,Mumbai,4 BHK,4,55555.555555555555
Rustomjee,0.0,115000000.0,0.0,Rustomjee Paramount,1848.0,Yes,Mumbai,4 BHK,4,62229.43722943723
,0.0,65000000.0,12000.0,Elron Garden Apartment,1100.0,Yes,Mumbai,3 BHK,3,59090.90909090909
,0.0,145000000.0,30000.0,,1900.0,Yes,Mumbai,4 BHK,4,76315.78947368421
,1.0,6000000.0,,,290.0,No,Mumbai,1 BHK,1,20689.655172413793
,,17500000.0,4000.0,Rama Krishna,800.0,No,Mumbai,2 BHK,2,21875.0
Dotom Realty,,58000000.0,,Nivan,870.0,No,Mumbai,2 BHK,2,66666.66666666667
Joy Builders and Developers,,90000000.0,,Joy Legend,1515.0,No,Mumbai,3 BHK,3,59405.94059405941
Lok Housing Group,,75000000.0,,Lok Nirman,1600.0,No,Mumbai,4 BHK,4,46875.0
,,25000000.0,2000.0,,600.0,No,Mumbai,1 BHK,1,41666.666666666664
,,40000000.0,,Maya Apartment,750.0,No,Mumbai,2 BHK,2,53333.333333333336
Neel Developers,,14000000.0,,Neel Apartment,350.0,Yes,Mumbai,1 BHK,1,40000.0
,,45000000.0,,Khar Laxmi Niwas Apartment,924.0,No,Mumbai,3 BHK,3,48701.2987012987
,,13700000.0,0.0,Blue Moon Apartments,688.0,No,Mumbai,2 BHK,2,19912.79069767442
,,22500000.0,5000.0,,490.0,Yes,Mumbai,1 BHK,1,45918.36734693877
,,44900000.0,,,1000.0,No,Mumbai,3 BHK,3,44900.0
,0.0,198900000.0,35000.0,,2670.0,Yes,Mumbai,5 BHK,5,74494.38202247191
Rustomjee,7.0,47100000.0,13275.0,Rustomjee Paramount,885.0,Yes,Mumbai,2 BHK,2,53220.338983050846
,2.0,140000000.0,24.0,,1848.0,Yes,Mumbai,4 BHK,4,75757.57575757576
,,3500000.0,,,188.0,No,Mumbai,1 BHK,1,18617.021276595744
,,28000000.0,,Murli Govind,600.0,No,Mumbai,2 BHK,2,46666.666666666664
,,45000000.0,,Jai ShankaRoadeep Apartment,710.0,No,Mumbai,2 BHK,2,63380.281690140844
Ekta World,0.0,200000000.0,,Ekta Verve,2670.0,Yes,Mumbai,3 BHK,3,74906.36704119851
,0.0,33000000.0,12000.0,,750.0,Yes,Mumbai,2 BHK,2,44000.0
Joy Builders and Developers,,71820000.0,,Joy Legend,1890.0,Yes,Mumbai,3 BHK,3,38000.0
Joy Builders and Developers,,95100000.0,1000.0,Joy Legend,1515.0,No,Mumbai,3 BHK,3,62772.27722772277
,,34000000.0,,,650.0,No,Mumbai,2 BHK,2,52307.692307692305
,,90000000.0,,,1380.0,No,Mumbai,4 BHK,4,65217.391304347824
Lok Housing Group,1.0,70000000.0,10000.0,Lok Nirman Phase II,2000.0,No,Mumbai,4 BHK,4,35000.0
VR Developers,,16500000.0,,Brahma Niwas,315.0,No,Mumbai,1 BHK,1,52380.95238095238
,0.0,45500000.0,6000.0,Lalani Fairmont,865.0,Yes,Mumbai,2 BHK,2,52601.15606936416
,0.0,87500000.0,5000.0,,1500.0,Yes,Mumbai,4 BHK,4,58333.333333333336
,4.0,35000000.0,,,672.0,Yes,Mumbai,2 BHK,2,52083.333333333336
Samyakth,1.0,49500000.0,,Samyakth Bliss,923.0,Yes,Mumbai,3 BHK,3,53629.46912242687
S Raheja Realty,0.0,145000000.0,4.0,Hari Bhavan,2750.0,No,Mumbai,3 BHK,3,52727.27272727273
,0.0,70000000.0,7000.0,,1200.0,Yes,Mumbai,3 BHK,3,58333.333333333336
Cooperative Group Housing Society,0.0,30000000.0,,Lilaram CHS,600.0,Yes,Mumbai,1 BHK,1,50000.0
Joy Builders and Developers,,160000000.0,,Joy Legend,1960.0,No,Mumbai,4 BHK,4,81632.6530612245
,,35000000.0,,Vijay Deep,577.0,No,Mumbai,2 BHK,2,60658.57885615251
,1.0,20000000.0,,,463.0,Yes,Mumbai,1 BHK,1,43196.544276457884
,,37500000.0,,,744.0,No,Mumbai,3 BHK,3,50403.22580645161
,3.0,55000000.0,,,1000.0,Yes,Mumbai,3 BHK,3,55000.0
,1.0,49500000.0,,,995.0,Yes,Mumbai,2 BHK,2,49748.74371859297
Queen Developers,0.0,37900000.0,,Queens Park,860.0,No,Mumbai,2 BHK,2,44069.767441860466
Lok Housing Group,,13500000.0,2500.0,Anand Sagar,350.0,No,Mumbai,1 BHK,1,38571.42857142857
,,95000000.0,,,2320.0,No,Mumbai,3 BHK,3,40948.275862068964
Ankur Group Builders & Developers,,100000000.0,,Munshi Manor,2200.0,No,Mumbai,4 BHK,4,45454.545454545456
Pioneer Developers,,37500000.0,,Pioneer Heights,640.0,No,Mumbai,2 BHK,2,58593.75
Samyakth,1.0,49500000.0,10000.0,Samyakth Bliss,923.0,Yes,Mumbai,3 BHK,3,53629.46912242687
,,15000000.0,5000.0,,435.0,Yes,Mumbai,1 BHK,1,34482.75862068965
,0.0,135000000.0,0.0,,2000.0,Yes,Mumbai,4 BHK,4,67500.0
,,100000000.0,0.0,,1508.0,Yes,Mumbai,4 BHK,4,66312.99734748011
,0.0,34500000.0,6000.0,,1080.0,Yes,Mumbai,2 BHK,2,31944.444444444445
,0.0,51000000.0,8000.0,Raja Shloka Apartment,922.0,Yes,Mumbai,3 BHK,3,55314.533622559655
,,42500000.0,5000.0,,900.0,Yes,Mumbai,3 BHK,3,47222.22222222222
,,35000000.0,,,900.0,No,Mumbai,3 BHK,3,38888.88888888889
,1.0,65000000.0,0.0,,1550.0,Yes,Mumbai,4 BHK,4,41935.48387096774
Evershine Builders,0.0,320000000.0,,Evershine Jewel,4250.0,Yes,Mumbai,6 BHK,6,75294.11764705883
Ekta World,10.0,70000000.0,12000.0,Ekta Iris,1100.0,Yes,Mumbai,3 BHK,3,63636.36363636364
,0.0,52500000.0,,,1200.0,Yes,Mumbai,3 BHK,3,43750.0
Ekta World,10.0,70000000.0,,Ekta Verve,1167.0,Yes,Mumbai,3 BHK,3,59982.86203941731
Rustomjee,4.0,122500000.0,,Rustomjee Paramount,1848.0,Yes,Mumbai,4 BHK,4,66287.87878787878
,,22000000.0,,,650.0,No,Mumbai,1 BHK,1,33846.153846153844
Fortune Group,0.0,28500000.0,0.0,Fortune Paradise,720.0,Yes,Mumbai,2 BHK,2,39583.333333333336
Joy Builders and Developers,,160000000.0,,Joy Legend,1960.0,No,Mumbai,4 BHK,4,81632.6530612245
Kolte Patil Developers Ltd.,21.0,113000000.0,16000.0,Kolte Patil K52,1688.0,Yes,Mumbai,4 BHK,4,66943.1279620853
,1.0,35000000.0,,,683.0,Yes,Mumbai,2 BHK,2,51244.50951683748
Rustomjee,0.0,120000000.0,,Rustomjee Paramount,1850.0,Yes,Mumbai,4 BHK,4,64864.86486486487
S Raheja Realty,,90000000.0,,S Raheja New Light,1250.0,No,Mumbai,3 BHK,3,72000.0
Rustomjee,0.0,47100000.0,10000.0,Rustomjee Paramount,885.0,Yes,Mumbai,2 BHK,2,53220.338983050846
,0.0,198000000.0,0.0,,2700.0,Yes,Mumbai,4 BHK,4,73333.33333333333
Bhavya Infrastructures India,,32500000.0,,Bhavya Palace,650.0,Yes,Mumbai,2 BHK,2,50000.0
,0.0,50000000.0,,,968.0,Yes,Mumbai,3 BHK,3,51652.89256198347
Joy Builders and Developers,,100000000.0,,Joy Legend,1515.0,Yes,Mumbai,3 BHK,3,66006.600660066
Samyakth,0.0,49500000.0,,Samyakth Bliss,945.0,Yes,Mumbai,3 BHK,3,52380.95238095238
,,82500000.0,10000.0,,1800.0,Yes,Mumbai,4 BHK,4,45833.333333333336
Cooperative Group Housing Society,,25000000.0,,Lilaram CHS,630.0,No,Mumbai,2 BHK,2,39682.53968253968
Joy Builders and Developers,6.0,87000000.0,19000.0,Joy Legend,2500.0,Yes,Mumbai,3 BHK,3,34800.0
Kamala Group,0.0,135000000.0,10000.0,Rose Queen,2100.0,Yes,Mumbai,4 BHK,4,64285.71428571428
,1.0,4500000.0,200.0,,440.0,No,Mumbai,1 BHK,1,10227.272727272728
Mohini Sheltors Pvt. Ltd.,1.0,125000000.0,0.0,Mohini Heights,3000.0,Yes,Mumbai,5 BHK,5,41666.666666666664
Dotom Realty,0.0,62500000.0,13500.0,Nivan,1329.0,Yes,Mumbai,3 BHK,3,47027.84048156509
VB Group,,125000000.0,6000.0,Simran Apartment,2200.0,Yes,Mumbai,4 BHK,4,56818.181818181816
Kolte Patil Developers Ltd.,0.0,130000000.0,,Kolte Patil K52,1688.0,Yes,Mumbai,4 BHK,4,77014.21800947867
Dotom Realty,5.0,60000000.0,5000.0,Nivan,1329.0,Yes,Mumbai,3 BHK,3,45146.72686230249
,,33000000.0,8.0,,718.0,Yes,Mumbai,2 BHK,2,45961.002785515324
Rustomjee,,58500000.0,,Rustomjee Paramount,800.0,No,Mumbai,2 BHK,2,73125.0
Rustomjee,0.0,120000000.0,35000.0,Rustomjee Paramount,1990.0,No,Mumbai,4 BHK,4,60301.50753768844
Rustomjee,,85000000.0,,Rustomjee Paramount,1270.0,No,Mumbai,3 BHK,3,66929.13385826771
Patel Enterprises,0.0,56500000.0,,Nav Palmyra Apartment,940.0,Yes,Mumbai,3 BHK,3,60106.382978723406
AUM Group,0.0,38300000.0,9000.0,Sweethome Apartments,900.0,Yes,Mumbai,2 BHK,2,42555.555555555555
,,65000000.0,0.0,,1200.0,Yes,Mumbai,3 BHK,3,54166.666666666664
,,25000000.0,,Guru Villa,605.0,No,Mumbai,2 BHK,2,41322.31404958678
The Wadhwa Group,0.0,65000000.0,21000.0,Wadhwa Madhur Milan,1100.0,Yes,Mumbai,3 BHK,3,59090.90909090909
,0.0,75000000.0,9000.0,,1195.0,Yes,Mumbai,3 BHK,3,62761.50627615063
,0.0,125000000.0,,Vijay Roshandeep,2100.0,Yes,Mumbai,3 BHK,3,59523.80952380953
,,40000000.0,,,1000.0,Yes,Mumbai,3 BHK,3,40000.0
Joy Builders and Developers,3.0,93000000.0,40000.0,Joy Legend,1428.0,Yes,Mumbai,3 BHK,3,65126.05042016807
,0.0,90000000.0,20000.0,,1650.0,Yes,Mumbai,4 BHK,4,54545.454545454544
Dotom Realty,0.0,65000000.0,0.0,Nivan,1329.0,Yes,Mumbai,3 BHK,3,48908.95410082769
,2.0,170000000.0,35000.0,,2600.0,Yes,Mumbai,4 BHK,4,65384.61538461538
,1.0,34200000.0,10000.0,Sosar Solitaire,684.0,Yes,Mumbai,2 BHK,2,50000.0
,2.0,100000000.0,25000.0,,1600.0,Yes,Mumbai,4 BHK,4,62500.0
Kolte Patil Developers Ltd.,10.0,125000000.0,16.0,Kolte Patil K52,1688.0,Yes,Mumbai,4 BHK,4,74052.1327014218
Ekta World,0.0,66500000.0,12.0,Ekta Eros ,1160.0,Yes,Mumbai,3 BHK,3,57327.58620689655
Rustomjee,4.0,47000000.0,12.0,Rustomjee Paramount,885.0,Yes,Mumbai,2 BHK,2,53107.34463276836
Rustomjee,,65000000.0,0.0,Rustomjee Paramount,1100.0,Yes,Mumbai,3 BHK,3,59090.90909090909
,,12500000.0,5000.0,,480.0,No,Mumbai,1 BHK,1,26041.666666666668
,,12500000.0,5000.0,,480.0,No,Mumbai,1 BHK,1,26041.666666666668
Lodha,0.0,10000000.0,9000.0,Lodha Lakeshore Greens,673.0,Yes,Mumbai,2 BHK,2,14858.84101040119
,,4000000.0,,,200.0,No,Mumbai,1 BHK,1,20000.0
,,5500000.0,,,350.0,No,Mumbai,1 BHK,1,15714.285714285714
,,26048000.0,8.0,,704.0,Yes,Mumbai,2 BHK,2,37000.0
Unique Shanti Developers Pvt. Ltd.,2.0,40000000.0,,Unique Elita,1150.0,Yes,Mumbai,3 BHK,3,34782.608695652176
,,14500000.0,,,630.0,No,Mumbai,1 BHK,1,23015.873015873014
DOSTI REALTY,45.0,12900000.0,5000.0,Dosti ORO 67,550.0,Yes,Mumbai,2 BHK,2,23454.545454545456
,10.0,18700000.0,8000.0,,706.0,Yes,Mumbai,2 BHK,2,26487.252124645893
DOSTI REALTY,0.0,19500000.0,5000.0,Maitri Residency,630.0,Yes,Mumbai,2 BHK,2,30952.380952380954
DOSTI REALTY,25.0,8900000.0,12.0,Dosti ORO 67,417.0,Yes,Mumbai,1 BHK,1,21342.92565947242
Surabi Home Promoters,,16500000.0,,Surbhi Complex,650.0,No,Mumbai,2 BHK,2,25384.615384615383
DB Realty Pvt. Ltd.,,34800000.0,,Orchid Suburbia,1200.0,No,Mumbai,3 BHK,3,29000.0
,0.0,19500000.0,0.0,,706.0,Yes,Mumbai,2 BHK,2,27620.39660056657
Sai Krupa Developers,,8200000.0,10.0,Skylon Suburbia,416.0,Yes,Mumbai,1 BHK,1,19711.53846153846
Siddha Group,7.0,24300000.0,6.0,Siddha Seabrook,1008.0,Yes,Mumbai,3 BHK,3,24107.14285714286
,,27000000.0,3000.0,,1000.0,Yes,Mumbai,2 BHK,2,27000.0
,,8200000.0,2000.0,,415.0,Yes,Mumbai,1 BHK,1,19759.036144578313
Ruparel Realty,,16300000.0,,Ruparel WestSky,710.0,No,Mumbai,2 BHK,2,22957.74647887324
Nikunj Buildcon LLP,7.0,6500000.0,2000.0,Orchid Residency,329.0,Yes,Mumbai,1 BHK,1,19756.838905775076
,1.0,14500000.0,4000.0,,630.0,Yes,Mumbai,2 BHK,2,23015.873015873014
Veena Developers,10.0,12500000.0,9.0,Veena Smart Homes,590.0,No,Mumbai,2 BHK,2,21186.4406779661
West View  Development,0.0,8100000.0,1500.0,West View CHS,380.0,No,Mumbai,1 BHK,1,21315.78947368421
,0.0,26500000.0,6000.0,,1000.0,Yes,Mumbai,3 BHK,3,26500.0
Atul Projects and Development,0.0,13500000.0,3500.0,Blue Tulip,549.0,Yes,Mumbai,2 BHK,2,24590.16393442623
The K Hemani Group,4.0,27500000.0,0.0,K Hemani Login,911.0,Yes,Mumbai,2 BHK,2,30186.608122941823
Sai Krupa Developers,0.0,13200000.0,5000.0,Skylon Suburbia,642.0,No,Mumbai,2 BHK,2,20560.747663551403
,0.0,34500000.0,9000.0,,1015.0,Yes,Mumbai,3 BHK,3,33990.14778325123
Mahaveer Construction,0.0,23000000.0,4500.0,Jeevan Deep,690.0,Yes,Mumbai,2 BHK,2,33333.333333333336
DOSTI REALTY,20.0,14200000.0,6800.0,Dosti ORO 67,607.0,Yes,Mumbai,2 BHK,2,23393.739703459636
,0.0,14500000.0,3500.0,,660.0,Yes,Mumbai,2 BHK,2,21969.696969696968
Sadguru Group Builders & Developers,,22500000.0,5000.0,Kalpavruksh Garden 3,735.0,Yes,Mumbai,2 BHK,2,30612.244897959183
Vora Skyline,0.0,25907000.0,10000.0,ICON,1000.0,No,Mumbai,3 BHK,3,25907.0
Parinee Developers,,11500000.0,2000.0,Parinee Essence,557.0,Yes,Mumbai,2 BHK,2,20646.319569120285
Atul Projects,2.0,13500000.0,,Atul Blue Arch,670.0,Yes,Mumbai,2 BHK,2,20149.253731343284
Gauri Land Developers LLP,4.0,19800000.0,5.0,Gauri Excellency,733.0,Yes,Mumbai,2 BHK,2,27012.278308321966
Ruparel Realty,120.0,13300000.0,1.0,Ruparel WestSky,620.0,Yes,Mumbai,2 BHK,2,21451.612903225807
DB Realty Pvt. Ltd.,,34800000.0,,Orchid Suburbia,1200.0,No,Mumbai,3 BHK,3,29000.0
,0.0,19500000.0,0.0,,706.0,Yes,Mumbai,2 BHK,2,27620.39660056657
Sai Krupa Developers,,8200000.0,10.0,Skylon Suburbia,416.0,Yes,Mumbai,1 BHK,1,19711.53846153846
Siddha Group,7.0,24300000.0,6.0,Siddha Seabrook,1008.0,Yes,Mumbai,3 BHK,3,24107.14285714286
,,27000000.0,3000.0,,1000.0,Yes,Mumbai,2 BHK,2,27000.0
,,8200000.0,2000.0,,415.0,Yes,Mumbai,1 BHK,1,19759.036144578313
Ruparel Realty,,16300000.0,,Ruparel WestSky,710.0,No,Mumbai,2 BHK,2,22957.74647887324
Nikunj Buildcon LLP,7.0,6500000.0,2000.0,Orchid Residency,329.0,Yes,Mumbai,1 BHK,1,19756.838905775076
,1.0,14500000.0,4000.0,,630.0,Yes,Mumbai,2 BHK,2,23015.873015873014
Veena Developers,10.0,12500000.0,9.0,Veena Smart Homes,590.0,No,Mumbai,2 BHK,2,21186.4406779661
West View  Development,0.0,8100000.0,1500.0,West View CHS,380.0,No,Mumbai,1 BHK,1,21315.78947368421
,0.0,26500000.0,6000.0,,1000.0,Yes,Mumbai,3 BHK,3,26500.0
Atul Projects and Development,0.0,13500000.0,3500.0,Blue Tulip,549.0,Yes,Mumbai,2 BHK,2,24590.16393442623
The K Hemani Group,4.0,27500000.0,0.0,K Hemani Login,911.0,Yes,Mumbai,2 BHK,2,30186.608122941823
Sai Krupa Developers,0.0,13200000.0,5000.0,Skylon Suburbia,642.0,No,Mumbai,2 BHK,2,20560.747663551403
,0.0,34500000.0,9000.0,,1015.0,Yes,Mumbai,3 BHK,3,33990.14778325123
Mahaveer Construction,0.0,23000000.0,4500.0,Jeevan Deep,690.0,Yes,Mumbai,2 BHK,2,33333.333333333336
DOSTI REALTY,20.0,14200000.0,6800.0,Dosti ORO 67,607.0,Yes,Mumbai,2 BHK,2,23393.739703459636
,0.0,14500000.0,3500.0,,660.0,Yes,Mumbai,2 BHK,2,21969.696969696968
Sadguru Group Builders & Developers,,22500000.0,5000.0,Kalpavruksh Garden 3,735.0,Yes,Mumbai,2 BHK,2,30612.244897959183
Vora Skyline,0.0,25907000.0,10000.0,ICON,1000.0,No,Mumbai,3 BHK,3,25907.0
Parinee Developers,,11500000.0,2000.0,Parinee Essence,557.0,Yes,Mumbai,2 BHK,2,20646.319569120285
Atul Projects,2.0,13500000.0,,Atul Blue Arch,670.0,Yes,Mumbai,2 BHK,2,20149.253731343284
Gauri Land Developers LLP,4.0,19800000.0,5.0,Gauri Excellency,733.0,Yes,Mumbai,2 BHK,2,27012.278308321966
Ruparel Realty,120.0,13300000.0,1.0,Ruparel WestSky,620.0,Yes,Mumbai,2 BHK,2,21451.612903225807
Hill Group,,1900000.0,,Hill View,500.0,No,Mumbai,1 BHK,1,3800.0
Amann Infradevelopment Ltd.,1.0,8500000.0,,Aman Spring,451.0,No,Mumbai,1 BHK,1,18847.0066518847
,0.0,7850000.0,3000.0,,322.0,No,Mumbai,1 BHK,1,24378.88198757764
Vora Skyline,100.0,18000000.0,3000.0,ICON,706.0,Yes,Mumbai,2 BHK,2,25495.7507082153
,1.0,18700000.0,,,624.0,Yes,Mumbai,2 BHK,2,29967.94871794872
RNA Corp,,12000000.0,,RNA Regency Park,532.0,No,Mumbai,1 BHK,1,22556.39097744361
RNA Corp,,33500000.0,,RNA ROYALE PARK,1100.0,No,Mumbai,3 BHK,3,30454.545454545456
Sethia Infrastructure,,12500000.0,,Sethia Kalpavruksh Heights,424.0,No,Mumbai,1 BHK,1,29481.132075471698
,,4400000.0,,Shivaji Raje Complex,280.0,No,Mumbai,1 BHK,1,15714.285714285714
,,4000000.0,,,162.0,No,Mumbai,1 BHK,1,24691.35802469136
Parinee Developers,1.0,7000000.0,,Parinee Essence,338.0,No,Mumbai,1 BHK,1,20710.059171597633
Ruparel Realty,,8500000.0,,Ruparel Optima,323.0,No,Mumbai,1 BHK,1,26315.78947368421
Acme Group,,15500000.0,,Acme Avenue,701.0,No,Mumbai,2 BHK,2,22111.26961483595
Sodhi Group,,10200000.0,1700.0,Kandivali Gyan Darshan,550.0,No,Mumbai,2 BHK,2,18545.454545454544
Parinee Developers,,7500000.0,,Parinee Essence,300.0,No,Mumbai,1 BHK,1,25000.0
Ruparel Realty,,10000000.0,,Ruparel Elara,425.0,No,Mumbai,1 BHK,1,23529.41176470588
Chandak Group,,25000000.0,,Breezy Corner,999.0,No,Mumbai,3 BHK,3,25025.025025025025
Divya Enterprises,,13500000.0,,Divya Shree Abhishek CHSL,547.0,No,Mumbai,2 BHK,2,24680.073126142597
Gauri Land Developers LLP,,44000000.0,,Gauri Excellency,2230.0,Yes,Mumbai,4 BHK,4,19730.941704035875
Shree Developers,,15950000.0,,Platinum Tower,1000.0,No,Mumbai,3 BHK,3,15950.0
,,4300000.0,,Shivaji Raje Complex,245.0,No,Mumbai,1 BHK,1,17551.020408163266
Parinee Developers,1.0,11500000.0,3000.0,Parinee Essence,557.0,Yes,Mumbai,2 BHK,2,20646.319569120285
,2.0,4500000.0,900.0,,250.0,Yes,Mumbai,1 BHK,1,18000.0
,,25500000.0,,,1000.0,No,Mumbai,3 BHK,3,25500.0
,,12000000.0,0.0,,525.0,Yes,Mumbai,1 BHK,1,22857.14285714286
,,32500000.0,0.0,,950.0,Yes,Mumbai,3 BHK,3,34210.52631578947
,1.0,25000000.0,0.0,,1050.0,No,Mumbai,3 BHK,3,23809.52380952381
,,21000000.0,,,672.0,No,Mumbai,2 BHK,2,31250.0
Parinee Developers,,12500000.0,,Parinee Essence,558.0,No,Mumbai,2 BHK,2,22401.433691756272
Ruparel Realty,6.0,13900000.0,1.0,Ruparel Palacio,720.0,Yes,Mumbai,2 BHK,2,19305.555555555555
Gabadia Developers,0.0,17700000.0,0.0,Gabadia Heights,795.0,No,Mumbai,2 BHK,2,22264.150943396227
