ID,Possession Status,Availability Starts From,Developer,Units Available,Price,Booking Amount,Project Name,Carpet Area,Area Name,Parking,City,Covered Area,Location,Property,Maintenance Charges,Helper Column
5904,Ready to Move,NA,Bombay Realty,2,75000000,2100000,Island City Center One ICC,1943,Dadar East,2 Covered,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,NA,"Bombay Realty, Island City Center One ICC, Mumbai, 75000000"
5876,Ready to Move,NA,Bombay Realty,2,75000000,NA,Island City Center One ICC,1838,Dadar East,2 Covered,Mumbai,2350,"Dadar East, Mumbai",3 BHK Flat,NA,"Bombay Realty, Island City Center One ICC, Mumbai, 75000000"
6026,Ready to Move,NA,Bombay Realty,60,83800000,2500000,Island City Center One ICC,2488,Dadar TT Circle,1 Covered,Mumbai,2688,"Dadar TT Circle, Mumbai",4 BHK Flat,1,"Bombay Realty, Island City Center One ICC, Mumbai, 83800000"
5930,Ready to Move,NA,Bombay Realty,5,87500000,1100000,Island City Center One ICC,2488,Dadar East,2 Covered,Mumbai,3200,"Dadar East, Mumbai",4 BHK Flat,45000,"Bombay Realty, Island City Center One ICC, Mumbai, 87500000"
5855,Ready to Move,NA,Bombay Realty,4,87600000,500000,Island City Center One ICC,2500,Dadar East,"1 Covered, 1 Open",Mumbai,2810,"Dadar East, Mumbai",4 BHK Flat,5,"Bombay Realty, Island City Center One ICC, Mumbai, 87600000"
5860,Ready to Move,NA,Bombay Realty,4,87900000,1100000,Island City Center One ICC,2488,Dadar East,2 Covered,Mumbai,3000,"Dadar East, Mumbai",4 BHK Flat,25000,"Bombay Realty, Island City Center One ICC, Mumbai, 87900000"
6018,Ready to Move,NA,Bombay Realty,NA,88000000,5000000,Island City Center One ICC,2488,Dadar East,2 Covered,Mumbai,2850,"Dadar East, Mumbai",4 BHK Flat,15,"Bombay Realty, Island City Center One ICC, Mumbai, 88000000"
5858,Ready to Move,NA,Bombay Realty,0,88900000,NA,Island City Center One ICC,2488,Dadar TT Circle,3 Covered,Mumbai,2500,"Dadar TT Circle, Mumbai",4 BHK Flat,20000,"Bombay Realty, Island City Center One ICC, Mumbai, 88900000"
5874,Ready to Move,NA,Bombay Realty,5,89100000,1000000,Island City Center One ICC,2500,Dadar TT Circle,2 Covered,Mumbai,4387,"Dadar TT Circle, Mumbai",4 BHK Flat,62500,"Bombay Realty, Island City Center One ICC, Mumbai, 89100000"
5883,Ready to Move,Dec '22,Bombay Realty,NA,94557349,100000,Island City Center One ICC,1955,Dadar East,"1 Covered, 1 Open",Mumbai,2050,"Dadar East, Mumbai",3 BHK Flat,18,"Bombay Realty, Island City Center One ICC, Mumbai, 94557349"
6029,Ready to Move,NA,Bombay Realty,NA,109900000,900000,Island City Center,2514,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",4 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 109900000"
5857,Ready to Move,NA,Bombay Realty,100,56000000,1500000,Island City Center,1611,Dadar East,2 Covered,Mumbai,1611,"Dadar East, Mumbai",3 BHK Flat,15,"Bombay Realty, Island City Center, Mumbai, 56000000"
5980,Ready to Move,NA,Bombay Realty,0,56900000,500000,Island City Center,1611,Dadar East,2 Covered,Mumbai,2650,"Dadar East, Mumbai",3 BHK Flat,12,"Bombay Realty, Island City Center, Mumbai, 56900000"
5882,Ready to Move,NA,Bombay Realty,2,59100000,5000000,Island City Center,1655,Dadar TT Circle,2 Covered,Mumbai,2200,"Dadar TT Circle, Mumbai",3 BHK Flat,17,"Bombay Realty, Island City Center, Mumbai, 59100000"
5947,Ready to Move,NA,Bombay Realty,10,59900000,500000,Island City Center,1611,Dadar TT Circle,2 Covered,Mumbai,1850,"Dadar TT Circle, Mumbai",3 BHK Flat,0,"Bombay Realty, Island City Center, Mumbai, 59900000"
5853,Ready to Move,NA,Bombay Realty,NA,59900000,900000,Island City Center,1655,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 59900000"
6028,Ready to Move,NA,Bombay Realty,7,62000000,2500000,Island City Center,1650,Dadar East,1 Covered,Mumbai,2725,"Dadar East, Mumbai",3 BHK Flat,16000,"Bombay Realty, Island City Center, Mumbai, 62000000"
5993,Ready to Move,NA,Bombay Realty,6,63000000,500000,Island City Center,1500,Dadar East,3 Covered,Mumbai,1700,"Dadar East, Mumbai",3 BHK Flat,15000,"Bombay Realty, Island City Center, Mumbai, 63000000"
5936,Ready to Move,NA,Bombay Realty,NA,63000000,1100000,Island City Center,1620,Dadar East,NA,Mumbai,1840,"Dadar East, Mumbai",3 BHK Flat,NA,"Bombay Realty, Island City Center, Mumbai, 63000000"
5837,Ready to Move,NA,Bombay Realty,5,63000000,1100000,Island City Center,1655,Dadar East,2 Covered,Mumbai,2250,"Dadar East, Mumbai",3 BHK Flat,25,"Bombay Realty, Island City Center, Mumbai, 63000000"
5834,Ready to Move,NA,Bombay Realty,NA,65800000,900000,Island City Center,1655,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 65800000"
6033,Ready to Move,NA,Bombay Realty,100,66700000,1500000,Island City Center,1956,Dadar East,2 Covered,Mumbai,1956,"Dadar East, Mumbai",3 BHK Flat,15,"Bombay Realty, Island City Center, Mumbai, 66700000"
5890,Ready to Move,NA,Bombay Realty,200,66700000,1000000,Island City Center,1954,Dadar East,2 Covered,Mumbai,2814,"Dadar East, Mumbai",3 BHK Flat,29340,"Bombay Realty, Island City Center, Mumbai, 66700000"
6022,Ready to Move,NA,Bombay Realty,2,69800000,1000000,Island City Center,1611,Dadar East,2 Covered,Mumbai,1900,"Dadar East, Mumbai",3 BHK Flat,0,"Bombay Realty, Island City Center, Mumbai, 69800000"
5992,Ready to Move,NA,Bombay Realty,1,69900000,50000,Island City Center,2100,Dadar East,3 Covered,Mumbai,2200,"Dadar East, Mumbai",4 BHK Flat,15,"Bombay Realty, Island City Center, Mumbai, 69900000"
5854,Ready to Move,NA,Bombay Realty,NA,69900000,900000,Island City Center,1950,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 69900000"
6027,Ready to Move,NA,Bombay Realty,40,71500000,2500000,Island City Center,2076,Dadar TT Circle,1 Covered,Mumbai,2276,"Dadar TT Circle, Mumbai",4 BHK Flat,1,"Bombay Realty, Island City Center, Mumbai, 71500000"
5851,Ready to Move,NA,Bombay Realty,50,71800000,2500000,Island City Center,2076,Dadar TT Circle,1 Covered,Mumbai,2276,"Dadar TT Circle, Mumbai",4 BHK Flat,1,"Bombay Realty, Island City Center, Mumbai, 71800000"
5884,Ready to Move,NA,Bombay Realty,2,72500000,2500000,Island City Center,2100,Dadar East,2 Covered,Mumbai,3500,"Dadar East, Mumbai",4 BHK Flat,17,"Bombay Realty, Island City Center, Mumbai, 72500000"
5935,Ready to Move,NA,Bombay Realty,2,72800000,2500000,Island City Center,2117,Dadar TT Circle,2 Covered,Mumbai,3400,"Dadar TT Circle, Mumbai",4 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 72800000"
5897,Ready to Move,NA,Bombay Realty,10,74000000,100000,Island City Center,2076,Dadar East,2 Covered,Mumbai,3321,"Dadar East, Mumbai",4 BHK Flat,12000,"Bombay Realty, Island City Center, Mumbai, 74000000"
5973,Ready to Move,NA,Bombay Realty,NA,77700000,900000,Island City Center,1655,Dadar East,1 Covered,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,NA,"Bombay Realty, Island City Center, Mumbai, 77700000"
6014,Ready to Move,NA,Bombay Realty,NA,79700000,900000,Island City Center,1980,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 79700000"
6009,Ready to Move,NA,Bombay Realty,NA,79700000,900000,Island City Center,1980,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",3 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 79700000"
6030,Ready to Move,NA,Bombay Realty,NA,79900000,900000,Island City Center,2000,Dadar East,NA,Mumbai,NA,"Dadar East, Mumbai",4 BHK Flat,8,"Bombay Realty, Island City Center, Mumbai, 79900000"
5914,Ready to Move,NA,Bombay Realty,NA,79900000,1500000,Island City Center,2100,Dadar East,NA,Mumbai,2800,"Dadar East, Mumbai",3 BHK Flat,NA,"Bombay Realty, Island City Center, Mumbai, 79900000"
5909,Ready to Move,NA,Bombay Realty,5,80000000,10000000,Island City Center,2345,Dadar East,2 Covered,Mumbai,3900,"Dadar East, Mumbai",4 BHK Flat,26,"Bombay Realty, Island City Center, Mumbai, 80000000"
6005,Ready to Move,NA,Bombay Realty,2,80500000,2100000,Island City Center,1955,Dadar East,2 Covered,Mumbai,3310,"Dadar East, Mumbai",3 BHK Flat,26,"Bombay Realty, Island City Center, Mumbai, 80500000"
5948,Ready to Move,NA,Bombay Realty,12,80500000,500000,Island City Center,2070,Dadar TT Circle,2 Covered,Mumbai,2345,"Dadar TT Circle, Mumbai",4 BHK Flat,0,"Bombay Realty, Island City Center, Mumbai, 80500000"
5852,Ready to Move,NA,Bombay Realty,7,82000000,2500000,Island City Center,2080,Dadar East,2 Covered,Mumbai,3432,"Dadar East, Mumbai",4 BHK Flat,21000,"Bombay Realty, Island City Center, Mumbai, 82000000"
5871,Ready to Move,NA,Bombay Realty,100,84700000,1500000,Island City Center,2488,Dadar East,3 Covered,Mumbai,2488,"Dadar East, Mumbai",4 BHK Flat,15,"Bombay Realty, Island City Center, Mumbai, 84700000"
5844,Ready to Move,NA,Bombay Realty,NA,84700000,2500000,Island City Center,2514,Dadar East,2 Covered,Mumbai,4022,"Dadar East, Mumbai",4 BHK Flat,18,"Bombay Realty, Island City Center, Mumbai, 84700000"
5845,Ready to Move,NA,Bombay Realty,NA,87000000,2500000,Island City Center,2177,Dadar East,2 Covered,Mumbai,3483,"Dadar East, Mumbai",4 BHK Flat,18,"Bombay Realty, Island City Center, Mumbai, 87000000"
5994,Ready to Move,NA,Bombay Realty,1,90000000,1000000,Island City Center,2070,Dadar East,2 Covered,Mumbai,3050,"Dadar East, Mumbai",4 BHK Flat,0,"Bombay Realty, Island City Center, Mumbai, 90000000"
5875,Ready to Move,NA,Bombay Realty,3,92500000,1100000,Island City Center,2500,Dadar East,3 Covered,Mumbai,3850,"Dadar East, Mumbai",4 BHK Flat,35000,"Bombay Realty, Island City Center, Mumbai, 92500000"
6004,Ready to Move,NA,Bombay Realty,3,95000000,1100000,Island City Center,2500,Dadar East,3 Covered,Mumbai,3850,"Dadar East, Mumbai",4 BHK Flat,30000,"Bombay Realty, Island City Center, Mumbai, 95000000"
5937,Ready to Move,NA,Bombay Realty,20,98000000,5100000,Island City Center,1955,Dadar East,2 Covered,Mumbai,2300,"Dadar East, Mumbai",3 BHK Flat,15000,"Bombay Realty, Island City Center, Mumbai, 98000000"
1479,Ready to Move,NA,Bren Corporation,0,32500000,100000,Viceroy Park,1060,"Thakur Village, Kandivali East",1 Covered,Mumbai,1385,"Thakur Village, Kandivali East, Mumbai",3 BHK Flat,6500,"Bren Corporation, Viceroy Park, Mumbai, 32500000"
1508,Ready to Move,NA,Bren Corporation,0,33000000,500000,Viceroy Park,1080,"Thakur Village, Kandivali East",1 Covered,Mumbai,1385,"Thakur Village, Kandivali East, Mumbai",3 BHK Flat,10000,"Bren Corporation, Viceroy Park, Mumbai, 33000000"
1783,Ready to Move,NA,Bren Corporation,NA,70000000,NA,Viceroy Park,NA,Kandivali East,1 Covered,Mumbai,2900,"Kandivali East, Mumbai",4 BHK Flat,NA,"Bren Corporation, Viceroy Park, Mumbai, 70000000"
2974,Ready to Move,NA,Budhawani Builder,NA,22000000,NA,The Solitaire,900,Mahim West,NA,Mumbai,900,"Mahim West, Mumbai",2 BHK Flat,NA,"Budhawani Builder, The Solitaire, Mumbai, 22000000"
3028,Ready to Move,NA,Buildarch Land Developers Pvt. Ltd.,0,32000000,500000,Buildarch Residency,650,Mahim West,1 Covered,Mumbai,800,"Mahim West, Mumbai",2 BHK Flat,9400,"Buildarch Land Developers Pvt. Ltd., Buildarch Residency, Mumbai, 32000000"
2975,Ready to Move,NA,Buildarch Land Developers Pvt. Ltd.,1,32500000,NA,Buildarch Residency,650,Mahim West,1 Covered,Mumbai,850,"Mahim West, Mumbai",2 BHK Flat,9400,"Buildarch Land Developers Pvt. Ltd., Buildarch Residency, Mumbai, 32500000"
2971,Ready to Move,NA,Buildarch Land Developers Pvt. Ltd.,0,33000000,200000,Buildarch Residency,650,Mahim West,1 Covered,Mumbai,650,"Mahim West, Mumbai",2 BHK Flat,11000,"Buildarch Land Developers Pvt. Ltd., Buildarch Residency, Mumbai, 33000000"
5553,Ready to Move,NA,Buildarch Land Developers Pvt. Ltd.,0,85000000,100000,Kuber Tower,1900,Prabhadevi,2 Open,Mumbai,1900,"Prabhadevi, Mumbai",4 BHK Flat,NA,"Buildarch Land Developers Pvt. Ltd., Kuber Tower, Mumbai, 85000000"
4376,Ready to Move,NA,Buildtech Group,5,11000000,2000000,Prayag Heights   ,417,Film City Road,NA,Mumbai,574,"Film City Road, Mumbai",1 BHK Flat,0,"Buildtech Group, Prayag Heights   , Mumbai, 11000000"
5488,Ready to Move,NA,C K Group,0,72500000,2500000,Silver Dunes,1800,Century Bazaar,2 Open,Mumbai,2200,"Century Bazaar, Mumbai",3 BHK Flat,15000,"C K Group, Silver Dunes, Mumbai, 72500000"
1203,Ready to Move,Sep '22,Capital Solutions,NA,17000000,NA,Rosalia Apartments,640,Andheri West,NA,Mumbai,640,"Andheri West, Mumbai",2 BHK Flat,NA,"Capital Solutions, Rosalia Apartments, Mumbai, 17000000"
918,Ready to Move,NA,Capital Solutions,NA,21500000,500000,Rosalia Apartments,850,Andheri West,1 Covered,Mumbai,1300,"Andheri West, Mumbai",2 BHK Flat,8000,"Capital Solutions, Rosalia Apartments, Mumbai, 21500000"
6559,Ready to Move,NA,Career Achiever Pvt. Ltd.,NA,23000000,500000,Hari Om Millennium Park,1050,Kopri,NA,Thane,1400,"Kopri, Thane",3 BHK Flat,NA,"Career Achiever Pvt. Ltd., Hari Om Millennium Park, Thane, 23000000"
10827,Under Construction,Jun '23,CD Builders and Developers,0,4799000,120000,CD Gurudev,750,Virar West,1 Open,Mumbai,900,"Virar West, Mumbai",2 BHK Flat,1000,"CD Builders and Developers, CD Gurudev, Mumbai, 4799000"
5491,Ready to Move,NA,Chaitanya Group,4,125000000,1250000,Chaitanya Towers,2000,Prabhadevi,2 Covered,Mumbai,3000,"Prabhadevi, Mumbai",4 BHK Flat,0,"Chaitanya Group, Chaitanya Towers, Mumbai, 125000000"
5522,Ready to Move,NA,Chaitanya Group,1,95000000,NA,Chaitanya Towers,NA,Prabhadevi,2 Covered,Mumbai,1350,"Prabhadevi, Mumbai",3 BHK Flat,NA,"Chaitanya Group, Chaitanya Towers, Mumbai, 95000000"
1368,Ready to Move,NA,Chaitanya Group,NA,22500000,NA,Sanman Apartment,NA,Andheri West,NA,Mumbai,585,"Andheri West, Mumbai",2 BHK Flat,NA,"Chaitanya Group, Sanman Apartment, Mumbai, 22500000"
604,Ready to Move,NA,Chakala,NA,10000000,NA,Project Chakala,370,Andheri East,1 Open,Mumbai,NA,"Andheri East, Mumbai",1 BHK Flat,1250,"Chakala, Project Chakala, Mumbai, 10000000"
202,Under Construction,Jun '25,Chakala,4,72000000,2100000,Project Chakala,2250,Chakala,2 Covered,Mumbai,4000,"Chakala, Mumbai",4 BHK Flat,35000,"Chakala, Project Chakala, Mumbai, 72000000"
290,Ready to Move,NA,Chamunda Developers,NA,20000000,2000000,Chamunda Heritage,450,Andheri East,NA,Mumbai,450,"Andheri East, Mumbai",1 BHK Flat,2450,"Chamunda Developers, Chamunda Heritage, Mumbai, 20000000"
247,Ready to Move,NA,Chamunda Developers,1,23000000,5000000,Chamunda Heritage,675,Andheri East,1 Open,Mumbai,875,"Andheri East, Mumbai",2 BHK Flat,2703,"Chamunda Developers, Chamunda Heritage, Mumbai, 23000000"
1298,Ready to Move,NA,Chamunda Groups,1,21600000,1000000,The Fortuna,720,Andheri West,1 Covered,Mumbai,1100,"Andheri West, Mumbai",2 BHK Flat,3200,"Chamunda Groups, The Fortuna, Mumbai, 21600000"
3656,Ready to Move,NA,Chandak Group,NA,22000000,NA,Boulevard 15,NA,Malad East,NA,Mumbai,950,"Malad East, Mumbai",3 BHK Flat,NA,"Chandak Group, Boulevard 15, Mumbai, 22000000"
3356,Ready to Move,NA,Chandak Group,NA,22000000,NA,Boulevard 15,NA,Malad East,NA,Mumbai,950,"Malad East, Mumbai",3 BHK Flat,NA,"Chandak Group, Boulevard 15, Mumbai, 22000000"
2103,Ready to Move,NA,Chandak Group,0,23500000,200000,Breezy Corner,700,Mahavir Nagar,1 Open,Mumbai,1050,"Mahavir Nagar, Mumbai",2 BHK Flat,5500,"Chandak Group, Breezy Corner, Mumbai, 23500000"
2415,Ready to Move,NA,Chandak Group,NA,25000000,1000000,Breezy Corner,999,Mahavir Nagar,NA,Mumbai,1000,"Mahavir Nagar, Mumbai",3 BHK Flat,NA,"Chandak Group, Breezy Corner, Mumbai, 25000000"
2263,Ready to Move,NA,Chandak Group,NA,50000000,NA,Breezy Corner,2000,Kandivali West,NA,Mumbai,2000,"Kandivali West, Mumbai",4 BHK Flat,NA,"Chandak Group, Breezy Corner, Mumbai, 50000000"
4356,Under Construction,Dec '27,Chandak Group,15,11000000,100000,Chandak Greenairy,435,Ganesh Nagar,1 Covered,Mumbai,626,"Ganesh Nagar, Mumbai",1 BHK Flat,3000,"Chandak Group, Chandak Greenairy, Mumbai, 11000000"
11054,Ready to Move,NA,Chandak Group,NA,8100000,NA,Chandak Sparking Wings,NA,Dahisar East,NA,Mumbai,650,"Dahisar East, Mumbai",1 BHK Flat,NA,"Chandak Group, Chandak Sparking Wings, Mumbai, 8100000"
10898,Ready to Move,NA,Chandak Group,NA,8500000,NA,Chandak Sparkling Wings,NA,Dahisar East,NA,Mumbai,675,"Dahisar East, Mumbai",1 BHK Flat,NA,"Chandak Group, Chandak Sparkling Wings, Mumbai, 8500000"
10852,Ready to Move,NA,Chandak Group,0,9000000,100000,Chandak Sparkling Wings,418,Vaishali Nagar Dahisar,1 Covered,Mumbai,885,"Vaishali Nagar Dahisar, Mumbai",1 BHK Flat,4500,"Chandak Group, Chandak Sparkling Wings, Mumbai, 9000000"
10942,Ready to Move,NA,Chandak Group,0,9100000,500000,Chandak Sparkling Wings,418,Dahisar East,NA,Mumbai,675,"Dahisar East, Mumbai",1 BHK Flat,3000,"Chandak Group, Chandak Sparkling Wings, Mumbai, 9100000"
2393,Ready to Move,NA,Chandak Group,NA,20000000,NA,Harmony,592,Kandivali West,NA,Mumbai,800,"Kandivali West, Mumbai",2 BHK Flat,NA,"Chandak Group, Harmony, Mumbai, 20000000"
12220,Ready to Move,NA,Chandiwala Group,NA,16500000,NA,Khan Tower,NA,Jogeshwari West,NA,Mumbai,928,"Jogeshwari West, Mumbai",2 BHK Flat,NA,"Chandiwala Group, Khan Tower, Mumbai, 16500000"
70,Under Construction,Dec '25,Chandiwala Group,5,10600000,100000,Pearl Heaven,425,Andheri East,1 Covered,Mumbai,600,"Andheri East, Mumbai",2 BHK Flat,0,"Chandiwala Group, Pearl Heaven, Mumbai, 10600000"
1057,Ready to Move,NA,Chandiwala Group,NA,25000000,NA,Pearl Heights,900,Andheri West,NA,Mumbai,1137,"Andheri West, Mumbai",2 BHK Flat,NA,"Chandiwala Group, Pearl Heights, Mumbai, 25000000"
756,Under Construction,Jun '24,Chandiwala Group,0,11550000,300000,Pearl Regency,500,Andheri West,NA,Mumbai,700,"Andheri West, Mumbai",2 BHK Flat,4000,"Chandiwala Group, Pearl Regency, Mumbai, 11550000"
6443,Ready to Move,NA,Charisma Builders Ltd.,1,8200000,NA,Mithul Enclave,423,Chembur East,NA,Mumbai,550,"Chembur East, Mumbai",1 BHK Flat,NA,"Charisma Builders Ltd., Mithul Enclave, Mumbai, 8200000"
12609,Ready to Move,NA,Charms Group,NA,3900000,NA,Charms Heritage,NA,Kalyan West,NA,Thane,660,"Kalyan West, Thane",1 BHK Flat,NA,"Charms Group, Charms Heritage, Thane, 3900000"
12562,Ready to Move,NA,Charms Group,NA,7500000,NA,Charms Heritage,NA,Kalyan West,1 Covered,Thane,990,"Kalyan West, Thane",2 BHK Flat,NA,"Charms Group, Charms Heritage, Thane, 7500000"
5219,Under Construction,Dec '25,Chheda Group,0,5400000,100000,Chheda Avighna ,430,Mira Road East,NA,Mumbai,700,"Mira Road East, Mumbai",1 BHK Flat,4,"Chheda Group, Chheda Avighna , Mumbai, 5400000"
4021,Under Construction,Dec '25,Chheda Group,0,5400000,100000,Chheda Avighna ,430,Mira Road East,NA,Mumbai,700,"Mira Road East, Mumbai",1 BHK Flat,4,"Chheda Group, Chheda Avighna , Mumbai, 5400000"
5365,Under Construction,Dec '25,Chheda Group,0,7977000,100000,Chheda Avighna ,637,Mira Road East,NA,Mumbai,1020,"Mira Road East, Mumbai",2 BHK Flat,4,"Chheda Group, Chheda Avighna , Mumbai, 7977000"
4167,Under Construction,Dec '25,Chheda Group,0,7977000,100000,Chheda Avighna ,637,Mira Road East,NA,Mumbai,1020,"Mira Road East, Mumbai",2 BHK Flat,4,"Chheda Group, Chheda Avighna , Mumbai, 7977000"
5226,Under Construction,Dec '24,Chheda Group,15,5450000,100000,Chheda Greens,457,Mira Road East,"1 Covered, 1 Open",Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5450000"
4028,Under Construction,Dec '24,Chheda Group,15,5450000,100000,Chheda Greens,457,Mira Road East,"1 Covered, 1 Open",Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5450000"
5258,Under Construction,Feb '25,Chheda Group,NA,5555600,100000,Chheda Greens,480,Mira Road East,1 Open,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5555600"
4060,Under Construction,Feb '25,Chheda Group,NA,5555600,100000,Chheda Greens,480,Mira Road East,1 Open,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5555600"
5261,Under Construction,Dec '23,Chheda Group,NA,5800000,51000,Chheda Greens,445,Mira Road East,1 Covered,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,3,"Chheda Group, Chheda Greens, Mumbai, 5800000"
5210,Under Construction,Dec '25,Chheda Group,45,5800000,100000,Chheda Greens,447,Mira Road East,"1 Covered, 1 Open",Mumbai,624,"Mira Road East, Mumbai",1 BHK Flat,2000,"Chheda Group, Chheda Greens, Mumbai, 5800000"
5208,Under Construction,Dec '25,Chheda Group,5,5800000,100000,Chheda Greens,455,Mira Road East,NA,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5800000"
4063,Under Construction,Dec '23,Chheda Group,NA,5800000,51000,Chheda Greens,445,Mira Road East,1 Covered,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,3,"Chheda Group, Chheda Greens, Mumbai, 5800000"
4012,Under Construction,Dec '25,Chheda Group,45,5800000,100000,Chheda Greens,447,Mira Road East,"1 Covered, 1 Open",Mumbai,624,"Mira Road East, Mumbai",1 BHK Flat,2000,"Chheda Group, Chheda Greens, Mumbai, 5800000"
4010,Under Construction,Dec '25,Chheda Group,5,5800000,100000,Chheda Greens,455,Mira Road East,NA,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,2500,"Chheda Group, Chheda Greens, Mumbai, 5800000"
5294,Under Construction,Dec '25,Chheda Group,45,6000000,200000,Chheda Greens,447,Mira Road East,NA,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,3500,"Chheda Group, Chheda Greens, Mumbai, 6000000"
4095,Under Construction,Dec '25,Chheda Group,45,6000000,200000,Chheda Greens,447,Mira Road East,NA,Mumbai,731,"Mira Road East, Mumbai",1 BHK Flat,3500,"Chheda Group, Chheda Greens, Mumbai, 6000000"
5372,Under Construction,Dec '25,Chheda Group,15,7750000,100000,Chheda Greens,647,Mira Road East,"1 Covered, 1 Open",Mumbai,1034,"Mira Road East, Mumbai",2 BHK Flat,3500,"Chheda Group, Chheda Greens, Mumbai, 7750000"
4174,Under Construction,Dec '25,Chheda Group,15,7750000,100000,Chheda Greens,647,Mira Road East,"1 Covered, 1 Open",Mumbai,1034,"Mira Road East, Mumbai",2 BHK Flat,3500,"Chheda Group, Chheda Greens, Mumbai, 7750000"
5358,Under Construction,Dec '25,Chheda Group,10,9000000,100000,Chheda Greens,670,Mira Road East,NA,Mumbai,1034,"Mira Road East, Mumbai",2 BHK Flat,3800,"Chheda Group, Chheda Greens, Mumbai, 9000000"
4160,Under Construction,Dec '25,Chheda Group,10,9000000,100000,Chheda Greens,670,Mira Road East,NA,Mumbai,1034,"Mira Road East, Mumbai",2 BHK Flat,3800,"Chheda Group, Chheda Greens, Mumbai, 9000000"
12317,Ready to Move,NA,Chunawalas Constructions,0,14000000,NA,Abba Residency,470,Malcom Baug,1 Covered,Mumbai,650,"Malcom Baug, Mumbai",1 BHK Flat,NA,"Chunawalas Constructions, Abba Residency, Mumbai, 14000000"
12145,Ready to Move,NA,Chunawalas Constructions,NA,14000000,100000,Abba Residency,470,Jogeshwari West,1 Covered,Mumbai,705,"Jogeshwari West, Mumbai",1 BHK Flat,3200,"Chunawalas Constructions, Abba Residency, Mumbai, 14000000"
6002,Ready to Move,NA,CMG Constructions,1,35100000,NA,Shatrunjay Tower,NA,Dadar East,"1 Covered, 1 Open",Mumbai,720,"Dadar East, Mumbai",2 BHK Flat,NA,"CMG Constructions, Shatrunjay Tower, Mumbai, 35100000"
6392,Ready to Move,Dec '22,Concrete Builders,20,25500000,1100000,Sai Samast,724,Chembur East,1 Covered,Mumbai,1186,"Chembur East, Mumbai",2 BHK Flat,7000,"Concrete Builders, Sai Samast, Mumbai, 25500000"
